Log Field Name,Data Type,Length,Message ID,Message Description,Message Meaning,Type,Category,Severity,Version
fctuid,string,32,54600,LOG_ID_DNS_BOTNET_IP,Domain blocked by DNS botnet C&C (IP),DNS,DNS-RESPONSE,Warning,6.2.0
group,string,64,54600,LOG_ID_DNS_BOTNET_IP,Domain blocked by DNS botnet C&C (IP),DNS,DNS-RESPONSE,Warning,6.2.0
ipaddr,string,512,54600,LOG_ID_DNS_BOTNET_IP,Domain blocked by DNS botnet C&C (IP),DNS,DNS-RESPONSE,Warning,6.2.0
level,string,11,54600,LOG_ID_DNS_BOTNET_IP,Domain blocked by DNS botnet C&C (IP),DNS,DNS-RESPONSE,Warning,6.2.0
logid,string,10,54600,LOG_ID_DNS_BOTNET_IP,Domain blocked by DNS botnet C&C (IP),DNS,DNS-RESPONSE,Warning,6.2.0
msg,string,512,54600,LOG_ID_DNS_BOTNET_IP,Domain blocked by DNS botnet C&C (IP),DNS,DNS-RESPONSE,Warning,6.2.0
policyid,uint32,10,54600,LOG_ID_DNS_BOTNET_IP,Domain blocked by DNS botnet C&C (IP),DNS,DNS-RESPONSE,Warning,6.2.0
profile,string,64,54600,LOG_ID_DNS_BOTNET_IP,Domain blocked by DNS botnet C&C (IP),DNS,DNS-RESPONSE,Warning,6.2.0
proto,uint8,3,54600,LOG_ID_DNS_BOTNET_IP,Domain blocked by DNS botnet C&C (IP),DNS,DNS-RESPONSE,Warning,6.2.0
qclass,string,32,54600,LOG_ID_DNS_BOTNET_IP,Domain blocked by DNS botnet C&C (IP),DNS,DNS-RESPONSE,Warning,6.2.0
qname,string,256,54600,LOG_ID_DNS_BOTNET_IP,Domain blocked by DNS botnet C&C (IP),DNS,DNS-RESPONSE,Warning,6.2.0
qtype,string,32,54600,LOG_ID_DNS_BOTNET_IP,Domain blocked by DNS botnet C&C (IP),DNS,DNS-RESPONSE,Warning,6.2.0
qtypeval,uint16,5,54600,LOG_ID_DNS_BOTNET_IP,Domain blocked by DNS botnet C&C (IP),DNS,DNS-RESPONSE,Warning,6.2.0
sessionid,uint32,10,54600,LOG_ID_DNS_BOTNET_IP,Domain blocked by DNS botnet C&C (IP),DNS,DNS-RESPONSE,Warning,6.2.0
srcintf,string,32,54600,LOG_ID_DNS_BOTNET_IP,Domain blocked by DNS botnet C&C (IP),DNS,DNS-RESPONSE,Warning,6.2.0
srcintfrole,string,10,54600,LOG_ID_DNS_BOTNET_IP,Domain blocked by DNS botnet C&C (IP),DNS,DNS-RESPONSE,Warning,6.2.0
srcip,ip,39,54600,LOG_ID_DNS_BOTNET_IP,Domain blocked by DNS botnet C&C (IP),DNS,DNS-RESPONSE,Warning,6.2.0
srcmac,string,17,54600,LOG_ID_DNS_BOTNET_IP,Domain blocked by DNS botnet C&C (IP),DNS,DNS-RESPONSE,Warning,6.2.0
srcport,uint16,5,54600,LOG_ID_DNS_BOTNET_IP,Domain blocked by DNS botnet C&C (IP),DNS,DNS-RESPONSE,Warning,6.2.0
subtype,string,20,54600,LOG_ID_DNS_BOTNET_IP,Domain blocked by DNS botnet C&C (IP),DNS,DNS-RESPONSE,Warning,6.2.0
time,string,8,54600,LOG_ID_DNS_BOTNET_IP,Domain blocked by DNS botnet C&C (IP),DNS,DNS-RESPONSE,Warning,6.2.0
type,string,16,54600,LOG_ID_DNS_BOTNET_IP,Domain blocked by DNS botnet C&C (IP),DNS,DNS-RESPONSE,Warning,6.2.0
unauthuser,string,66,54600,LOG_ID_DNS_BOTNET_IP,Domain blocked by DNS botnet C&C (IP),DNS,DNS-RESPONSE,Warning,6.2.0
unauthusersource,string,66,54600,LOG_ID_DNS_BOTNET_IP,Domain blocked by DNS botnet C&C (IP),DNS,DNS-RESPONSE,Warning,6.2.0
user,string,256,54600,LOG_ID_DNS_BOTNET_IP,Domain blocked by DNS botnet C&C (IP),DNS,DNS-RESPONSE,Warning,6.2.0
vd,string,32,54600,LOG_ID_DNS_BOTNET_IP,Domain blocked by DNS botnet C&C (IP),DNS,DNS-RESPONSE,Warning,6.2.0
xid,uint16,5,54600,LOG_ID_DNS_BOTNET_IP,Domain blocked by DNS botnet C&C (IP),DNS,DNS-RESPONSE,Warning,6.2.0
action,string,16,54601,LOG_ID_DNS_BOTNET_DOMAIN,Domain blocked by DNS botnet C&C (Domain),DNS,DNS-RESPONSE,Warning,6.2.0
botnetdomain,string,256,54601,LOG_ID_DNS_BOTNET_DOMAIN,Domain blocked by DNS botnet C&C (Domain),DNS,DNS-RESPONSE,Warning,6.2.0
botnetip,ip,39,54601,LOG_ID_DNS_BOTNET_DOMAIN,Domain blocked by DNS botnet C&C (Domain),DNS,DNS-RESPONSE,Warning,6.2.0
date,string,10,54601,LOG_ID_DNS_BOTNET_DOMAIN,Domain blocked by DNS botnet C&C (Domain),DNS,DNS-RESPONSE,Warning,6.2.0
dstintf,string,32,54601,LOG_ID_DNS_BOTNET_DOMAIN,Domain blocked by DNS botnet C&C (Domain),DNS,DNS-RESPONSE,Warning,6.2.0
dstintfrole,string,10,54601,LOG_ID_DNS_BOTNET_DOMAIN,Domain blocked by DNS botnet C&C (Domain),DNS,DNS-RESPONSE,Warning,6.2.0
dstip,ip,39,54601,LOG_ID_DNS_BOTNET_DOMAIN,Domain blocked by DNS botnet C&C (Domain),DNS,DNS-RESPONSE,Warning,6.2.0
dstport,uint16,5,54601,LOG_ID_DNS_BOTNET_DOMAIN,Domain blocked by DNS botnet C&C (Domain),DNS,DNS-RESPONSE,Warning,6.2.0
eventtime,uint64,20,54601,LOG_ID_DNS_BOTNET_DOMAIN,Domain blocked by DNS botnet C&C (Domain),DNS,DNS-RESPONSE,Warning,6.2.0
fctuid,string,32,54601,LOG_ID_DNS_BOTNET_DOMAIN,Domain blocked by DNS botnet C&C (Domain),DNS,DNS-RESPONSE,Warning,6.2.0
group,string,64,54601,LOG_ID_DNS_BOTNET_DOMAIN,Domain blocked by DNS botnet C&C (Domain),DNS,DNS-RESPONSE,Warning,6.2.0
level,string,11,54601,LOG_ID_DNS_BOTNET_DOMAIN,Domain blocked by DNS botnet C&C (Domain),DNS,DNS-RESPONSE,Warning,6.2.0
logid,string,10,54601,LOG_ID_DNS_BOTNET_DOMAIN,Domain blocked by DNS botnet C&C (Domain),DNS,DNS-RESPONSE,Warning,6.2.0
msg,string,512,54601,LOG_ID_DNS_BOTNET_DOMAIN,Domain blocked by DNS botnet C&C (Domain),DNS,DNS-RESPONSE,Warning,6.2.0
policyid,uint32,10,54601,LOG_ID_DNS_BOTNET_DOMAIN,Domain blocked by DNS botnet C&C (Domain),DNS,DNS-RESPONSE,Warning,6.2.0
profile,string,64,54601,LOG_ID_DNS_BOTNET_DOMAIN,Domain blocked by DNS botnet C&C (Domain),DNS,DNS-RESPONSE,Warning,6.2.0
proto,uint8,3,54601,LOG_ID_DNS_BOTNET_DOMAIN,Domain blocked by DNS botnet C&C (Domain),DNS,DNS-RESPONSE,Warning,6.2.0
qclass,string,32,54601,LOG_ID_DNS_BOTNET_DOMAIN,Domain blocked by DNS botnet C&C (Domain),DNS,DNS-RESPONSE,Warning,6.2.0
qname,string,256,54601,LOG_ID_DNS_BOTNET_DOMAIN,Domain blocked by DNS botnet C&C (Domain),DNS,DNS-RESPONSE,Warning,6.2.0
qtype,string,32,54601,LOG_ID_DNS_BOTNET_DOMAIN,Domain blocked by DNS botnet C&C (Domain),DNS,DNS-RESPONSE,Warning,6.2.0
qtypeval,uint16,5,54601,LOG_ID_DNS_BOTNET_DOMAIN,Domain blocked by DNS botnet C&C (Domain),DNS,DNS-RESPONSE,Warning,6.2.0
sessionid,uint32,10,54601,LOG_ID_DNS_BOTNET_DOMAIN,Domain blocked by DNS botnet C&C (Domain),DNS,DNS-RESPONSE,Warning,6.2.0
srcintf,string,32,54601,LOG_ID_DNS_BOTNET_DOMAIN,Domain blocked by DNS botnet C&C (Domain),DNS,DNS-RESPONSE,Warning,6.2.0
srcintfrole,string,10,54601,LOG_ID_DNS_BOTNET_DOMAIN,Domain blocked by DNS botnet C&C (Domain),DNS,DNS-RESPONSE,Warning,6.2.0
srcip,ip,39,54601,LOG_ID_DNS_BOTNET_DOMAIN,Domain blocked by DNS botnet C&C (Domain),DNS,DNS-RESPONSE,Warning,6.2.0
srcmac,string,17,54601,LOG_ID_DNS_BOTNET_DOMAIN,Domain blocked by DNS botnet C&C (Domain),DNS,DNS-RESPONSE,Warning,6.2.0
srcport,uint16,5,54601,LOG_ID_DNS_BOTNET_DOMAIN,Domain blocked by DNS botnet C&C (Domain),DNS,DNS-RESPONSE,Warning,6.2.0
subtype,string,20,54601,LOG_ID_DNS_BOTNET_DOMAIN,Domain blocked by DNS botnet C&C (Domain),DNS,DNS-RESPONSE,Warning,6.2.0
time,string,8,54601,LOG_ID_DNS_BOTNET_DOMAIN,Domain blocked by DNS botnet C&C (Domain),DNS,DNS-RESPONSE,Warning,6.2.0
type,string,16,54601,LOG_ID_DNS_BOTNET_DOMAIN,Domain blocked by DNS botnet C&C (Domain),DNS,DNS-RESPONSE,Warning,6.2.0
unauthuser,string,66,54601,LOG_ID_DNS_BOTNET_DOMAIN,Domain blocked by DNS botnet C&C (Domain),DNS,DNS-RESPONSE,Warning,6.2.0
unauthusersource,string,66,54601,LOG_ID_DNS_BOTNET_DOMAIN,Domain blocked by DNS botnet C&C (Domain),DNS,DNS-RESPONSE,Warning,6.2.0
user,string,256,54601,LOG_ID_DNS_BOTNET_DOMAIN,Domain blocked by DNS botnet C&C (Domain),DNS,DNS-RESPONSE,Warning,6.2.0
vd,string,32,54601,LOG_ID_DNS_BOTNET_DOMAIN,Domain blocked by DNS botnet C&C (Domain),DNS,DNS-RESPONSE,Warning,6.2.0
xid,uint16,5,54601,LOG_ID_DNS_BOTNET_DOMAIN,Domain blocked by DNS botnet C&C (Domain),DNS,DNS-RESPONSE,Warning,6.2.0
action,string,16,54800,LOG_ID_DNS_FTGD_WARNING,FortiGuard rating error warning,DNS,DNS-RESPONSE,Warning,6.2.0
cat,uint8,3,54800,LOG_ID_DNS_FTGD_WARNING,FortiGuard rating error warning,DNS,DNS-RESPONSE,Warning,6.2.0
catdesc,string,64,54800,LOG_ID_DNS_FTGD_WARNING,FortiGuard rating error warning,DNS,DNS-RESPONSE,Warning,6.2.0
date,string,10,54800,LOG_ID_DNS_FTGD_WARNING,FortiGuard rating error warning,DNS,DNS-RESPONSE,Warning,6.2.0
dstintf,string,32,54800,LOG_ID_DNS_FTGD_WARNING,FortiGuard rating error warning,DNS,DNS-RESPONSE,Warning,6.2.0
dstintfrole,string,10,54800,LOG_ID_DNS_FTGD_WARNING,FortiGuard rating error warning,DNS,DNS-RESPONSE,Warning,6.2.0
dstip,ip,39,54800,LOG_ID_DNS_FTGD_WARNING,FortiGuard rating error warning,DNS,DNS-RESPONSE,Warning,6.2.0
dstport,uint16,5,54800,LOG_ID_DNS_FTGD_WARNING,FortiGuard rating error warning,DNS,DNS-RESPONSE,Warning,6.2.0
error,string,256,54800,LOG_ID_DNS_FTGD_WARNING,FortiGuard rating error warning,DNS,DNS-RESPONSE,Warning,6.2.0
eventtime,uint64,20,54800,LOG_ID_DNS_FTGD_WARNING,FortiGuard rating error warning,DNS,DNS-RESPONSE,Warning,6.2.0
exchange,string,256,54800,LOG_ID_DNS_FTGD_WARNING,FortiGuard rating error warning,DNS,DNS-RESPONSE,Warning,6.2.0
fctuid,string,32,54800,LOG_ID_DNS_FTGD_WARNING,FortiGuard rating error warning,DNS,DNS-RESPONSE,Warning,6.2.0
group,string,64,54800,LOG_ID_DNS_FTGD_WARNING,FortiGuard rating error warning,DNS,DNS-RESPONSE,Warning,6.2.0
ipaddr,string,512,54800,LOG_ID_DNS_FTGD_WARNING,FortiGuard rating error warning,DNS,DNS-RESPONSE,Warning,6.2.0
level,string,11,54800,LOG_ID_DNS_FTGD_WARNING,FortiGuard rating error warning,DNS,DNS-RESPONSE,Warning,6.2.0
logid,string,10,54800,LOG_ID_DNS_FTGD_WARNING,FortiGuard rating error warning,DNS,DNS-RESPONSE,Warning,6.2.0
msg,string,512,54800,LOG_ID_DNS_FTGD_WARNING,FortiGuard rating error warning,DNS,DNS-RESPONSE,Warning,6.2.0
policyid,uint32,10,54800,LOG_ID_DNS_FTGD_WARNING,FortiGuard rating error warning,DNS,DNS-RESPONSE,Warning,6.2.0
profile,string,64,54800,LOG_ID_DNS_FTGD_WARNING,FortiGuard rating error warning,DNS,DNS-RESPONSE,Warning,6.2.0
proto,uint8,3,54800,LOG_ID_DNS_FTGD_WARNING,FortiGuard rating error warning,DNS,DNS-RESPONSE,Warning,6.2.0
qclass,string,32,54800,LOG_ID_DNS_FTGD_WARNING,FortiGuard rating error warning,DNS,DNS-RESPONSE,Warning,6.2.0
qname,string,256,54800,LOG_ID_DNS_FTGD_WARNING,FortiGuard rating error warning,DNS,DNS-RESPONSE,Warning,6.2.0
qtype,string,32,54800,LOG_ID_DNS_FTGD_WARNING,FortiGuard rating error warning,DNS,DNS-RESPONSE,Warning,6.2.0
qtypeval,uint16,5,54800,LOG_ID_DNS_FTGD_WARNING,FortiGuard rating error warning,DNS,DNS-RESPONSE,Warning,6.2.0
sessionid,uint32,10,54800,LOG_ID_DNS_FTGD_WARNING,FortiGuard rating error warning,DNS,DNS-RESPONSE,Warning,6.2.0
srcintf,string,32,54800,LOG_ID_DNS_FTGD_WARNING,FortiGuard rating error warning,DNS,DNS-RESPONSE,Warning,6.2.0
srcintfrole,string,10,54800,LOG_ID_DNS_FTGD_WARNING,FortiGuard rating error warning,DNS,DNS-RESPONSE,Warning,6.2.0
srcip,ip,39,54800,LOG_ID_DNS_FTGD_WARNING,FortiGuard rating error warning,DNS,DNS-RESPONSE,Warning,6.2.0
srcmac,string,17,54800,LOG_ID_DNS_FTGD_WARNING,FortiGuard rating error warning,DNS,DNS-RESPONSE,Warning,6.2.0
srcport,uint16,5,54800,LOG_ID_DNS_FTGD_WARNING,FortiGuard rating error warning,DNS,DNS-RESPONSE,Warning,6.2.0
subtype,string,20,54800,LOG_ID_DNS_FTGD_WARNING,FortiGuard rating error warning,DNS,DNS-RESPONSE,Warning,6.2.0
time,string,8,54800,LOG_ID_DNS_FTGD_WARNING,FortiGuard rating error warning,DNS,DNS-RESPONSE,Warning,6.2.0
type,string,16,54800,LOG_ID_DNS_FTGD_WARNING,FortiGuard rating error warning,DNS,DNS-RESPONSE,Warning,6.2.0
unauthuser,string,66,54800,LOG_ID_DNS_FTGD_WARNING,FortiGuard rating error warning,DNS,DNS-RESPONSE,Warning,6.2.0
unauthusersource,string,66,54800,LOG_ID_DNS_FTGD_WARNING,FortiGuard rating error warning,DNS,DNS-RESPONSE,Warning,6.2.0
user,string,256,54800,LOG_ID_DNS_FTGD_WARNING,FortiGuard rating error warning,DNS,DNS-RESPONSE,Warning,6.2.0
vd,string,32,54800,LOG_ID_DNS_FTGD_WARNING,FortiGuard rating error warning,DNS,DNS-RESPONSE,Warning,6.2.0
xid,uint16,5,54800,LOG_ID_DNS_FTGD_WARNING,FortiGuard rating error warning,DNS,DNS-RESPONSE,Warning,6.2.0
action,string,16,54801,LOG_ID_DNS_FTGD_ERROR,FortiGuard rating error occurred,DNS,DNS-RESPONSE,Error,6.2.0
date,string,10,54801,LOG_ID_DNS_FTGD_ERROR,FortiGuard rating error occurred,DNS,DNS-RESPONSE,Error,6.2.0
dstintf,string,32,54801,LOG_ID_DNS_FTGD_ERROR,FortiGuard rating error occurred,DNS,DNS-RESPONSE,Error,6.2.0
dstintfrole,string,10,54801,LOG_ID_DNS_FTGD_ERROR,FortiGuard rating error occurred,DNS,DNS-RESPONSE,Error,6.2.0
dstip,ip,39,54801,LOG_ID_DNS_FTGD_ERROR,FortiGuard rating error occurred,DNS,DNS-RESPONSE,Error,6.2.0
dstport,uint16,5,54801,LOG_ID_DNS_FTGD_ERROR,FortiGuard rating error occurred,DNS,DNS-RESPONSE,Error,6.2.0
error,string,256,54801,LOG_ID_DNS_FTGD_ERROR,FortiGuard rating error occurred,DNS,DNS-RESPONSE,Error,6.2.0
eventtime,uint64,20,54801,LOG_ID_DNS_FTGD_ERROR,FortiGuard rating error occurred,DNS,DNS-RESPONSE,Error,6.2.0
fctuid,string,32,54801,LOG_ID_DNS_FTGD_ERROR,FortiGuard rating error occurred,DNS,DNS-RESPONSE,Error,6.2.0
group,string,64,54801,LOG_ID_DNS_FTGD_ERROR,FortiGuard rating error occurred,DNS,DNS-RESPONSE,Error,6.2.0
level,string,11,54801,LOG_ID_DNS_FTGD_ERROR,FortiGuard rating error occurred,DNS,DNS-RESPONSE,Error,6.2.0
logid,string,10,54801,LOG_ID_DNS_FTGD_ERROR,FortiGuard rating error occurred,DNS,DNS-RESPONSE,Error,6.2.0
msg,string,512,54801,LOG_ID_DNS_FTGD_ERROR,FortiGuard rating error occurred,DNS,DNS-RESPONSE,Error,6.2.0
policyid,uint32,10,54801,LOG_ID_DNS_FTGD_ERROR,FortiGuard rating error occurred,DNS,DNS-RESPONSE,Error,6.2.0
profile,string,64,54801,LOG_ID_DNS_FTGD_ERROR,FortiGuard rating error occurred,DNS,DNS-RESPONSE,Error,6.2.0
proto,uint8,3,54801,LOG_ID_DNS_FTGD_ERROR,FortiGuard rating error occurred,DNS,DNS-RESPONSE,Error,6.2.0
qclass,string,32,54801,LOG_ID_DNS_FTGD_ERROR,FortiGuard rating error occurred,DNS,DNS-RESPONSE,Error,6.2.0
qname,string,256,54801,LOG_ID_DNS_FTGD_ERROR,FortiGuard rating error occurred,DNS,DNS-RESPONSE,Error,6.2.0
qtype,string,32,54801,LOG_ID_DNS_FTGD_ERROR,FortiGuard rating error occurred,DNS,DNS-RESPONSE,Error,6.2.0
qtypeval,uint16,5,54801,LOG_ID_DNS_FTGD_ERROR,FortiGuard rating error occurred,DNS,DNS-RESPONSE,Error,6.2.0
sessionid,uint32,10,54801,LOG_ID_DNS_FTGD_ERROR,FortiGuard rating error occurred,DNS,DNS-RESPONSE,Error,6.2.0
srcintf,string,32,54801,LOG_ID_DNS_FTGD_ERROR,FortiGuard rating error occurred,DNS,DNS-RESPONSE,Error,6.2.0
srcintfrole,string,10,54801,LOG_ID_DNS_FTGD_ERROR,FortiGuard rating error occurred,DNS,DNS-RESPONSE,Error,6.2.0
srcip,ip,39,54801,LOG_ID_DNS_FTGD_ERROR,FortiGuard rating error occurred,DNS,DNS-RESPONSE,Error,6.2.0
srcmac,string,17,54801,LOG_ID_DNS_FTGD_ERROR,FortiGuard rating error occurred,DNS,DNS-RESPONSE,Error,6.2.0
srcport,uint16,5,54801,LOG_ID_DNS_FTGD_ERROR,FortiGuard rating error occurred,DNS,DNS-RESPONSE,Error,6.2.0
subtype,string,20,54801,LOG_ID_DNS_FTGD_ERROR,FortiGuard rating error occurred,DNS,DNS-RESPONSE,Error,6.2.0
time,string,8,54801,LOG_ID_DNS_FTGD_ERROR,FortiGuard rating error occurred,DNS,DNS-RESPONSE,Error,6.2.0
type,string,16,54801,LOG_ID_DNS_FTGD_ERROR,FortiGuard rating error occurred,DNS,DNS-RESPONSE,Error,6.2.0
unauthuser,string,66,54801,LOG_ID_DNS_FTGD_ERROR,FortiGuard rating error occurred,DNS,DNS-RESPONSE,Error,6.2.0
unauthusersource,string,66,54801,LOG_ID_DNS_FTGD_ERROR,FortiGuard rating error occurred,DNS,DNS-RESPONSE,Error,6.2.0
user,string,256,54801,LOG_ID_DNS_FTGD_ERROR,FortiGuard rating error occurred,DNS,DNS-RESPONSE,Error,6.2.0
vd,string,32,54801,LOG_ID_DNS_FTGD_ERROR,FortiGuard rating error occurred,DNS,DNS-RESPONSE,Error,6.2.0
xid,uint16,5,54801,LOG_ID_DNS_FTGD_ERROR,FortiGuard rating error occurred,DNS,DNS-RESPONSE,Error,6.2.0
action,string,16,54802,LOG_ID_DNS_FTGD_CAT_ALLOW,Domain is monitored,DNS,DNS-RESPONSE,Notice,6.2.0
cat,uint8,3,54802,LOG_ID_DNS_FTGD_CAT_ALLOW,Domain is monitored,DNS,DNS-RESPONSE,Notice,6.2.0
catdesc,string,64,54802,LOG_ID_DNS_FTGD_CAT_ALLOW,Domain is monitored,DNS,DNS-RESPONSE,Notice,6.2.0
date,string,10,54802,LOG_ID_DNS_FTGD_CAT_ALLOW,Domain is monitored,DNS,DNS-RESPONSE,Notice,6.2.0
dstintf,string,32,54802,LOG_ID_DNS_FTGD_CAT_ALLOW,Domain is monitored,DNS,DNS-RESPONSE,Notice,6.2.0
dstintfrole,string,10,54802,LOG_ID_DNS_FTGD_CAT_ALLOW,Domain is monitored,DNS,DNS-RESPONSE,Notice,6.2.0
dstip,ip,39,54802,LOG_ID_DNS_FTGD_CAT_ALLOW,Domain is monitored,DNS,DNS-RESPONSE,Notice,6.2.0
dstport,uint16,5,54802,LOG_ID_DNS_FTGD_CAT_ALLOW,Domain is monitored,DNS,DNS-RESPONSE,Notice,6.2.0
eventtime,uint64,20,54802,LOG_ID_DNS_FTGD_CAT_ALLOW,Domain is monitored,DNS,DNS-RESPONSE,Notice,6.2.0
exchange,string,256,54802,LOG_ID_DNS_FTGD_CAT_ALLOW,Domain is monitored,DNS,DNS-RESPONSE,Notice,6.2.0
fctuid,string,32,54802,LOG_ID_DNS_FTGD_CAT_ALLOW,Domain is monitored,DNS,DNS-RESPONSE,Notice,6.2.0
group,string,64,54802,LOG_ID_DNS_FTGD_CAT_ALLOW,Domain is monitored,DNS,DNS-RESPONSE,Notice,6.2.0
ipaddr,string,512,54802,LOG_ID_DNS_FTGD_CAT_ALLOW,Domain is monitored,DNS,DNS-RESPONSE,Notice,6.2.0
level,string,11,54802,LOG_ID_DNS_FTGD_CAT_ALLOW,Domain is monitored,DNS,DNS-RESPONSE,Notice,6.2.0
logid,string,10,54802,LOG_ID_DNS_FTGD_CAT_ALLOW,Domain is monitored,DNS,DNS-RESPONSE,Notice,6.2.0
msg,string,512,54802,LOG_ID_DNS_FTGD_CAT_ALLOW,Domain is monitored,DNS,DNS-RESPONSE,Notice,6.2.0
policyid,uint32,10,54802,LOG_ID_DNS_FTGD_CAT_ALLOW,Domain is monitored,DNS,DNS-RESPONSE,Notice,6.2.0
profile,string,64,54802,LOG_ID_DNS_FTGD_CAT_ALLOW,Domain is monitored,DNS,DNS-RESPONSE,Notice,6.2.0
proto,uint8,3,54802,LOG_ID_DNS_FTGD_CAT_ALLOW,Domain is monitored,DNS,DNS-RESPONSE,Notice,6.2.0
qclass,string,32,54802,LOG_ID_DNS_FTGD_CAT_ALLOW,Domain is monitored,DNS,DNS-RESPONSE,Notice,6.2.0
qname,string,256,54802,LOG_ID_DNS_FTGD_CAT_ALLOW,Domain is monitored,DNS,DNS-RESPONSE,Notice,6.2.0
qtype,string,32,54802,LOG_ID_DNS_FTGD_CAT_ALLOW,Domain is monitored,DNS,DNS-RESPONSE,Notice,6.2.0
qtypeval,uint16,5,54802,LOG_ID_DNS_FTGD_CAT_ALLOW,Domain is monitored,DNS,DNS-RESPONSE,Notice,6.2.0
sessionid,uint32,10,54802,LOG_ID_DNS_FTGD_CAT_ALLOW,Domain is monitored,DNS,DNS-RESPONSE,Notice,6.2.0
srcintf,string,32,54802,LOG_ID_DNS_FTGD_CAT_ALLOW,Domain is monitored,DNS,DNS-RESPONSE,Notice,6.2.0
srcintfrole,string,10,54802,LOG_ID_DNS_FTGD_CAT_ALLOW,Domain is monitored,DNS,DNS-RESPONSE,Notice,6.2.0
srcip,ip,39,54802,LOG_ID_DNS_FTGD_CAT_ALLOW,Domain is monitored,DNS,DNS-RESPONSE,Notice,6.2.0
srcmac,string,17,54802,LOG_ID_DNS_FTGD_CAT_ALLOW,Domain is monitored,DNS,DNS-RESPONSE,Notice,6.2.0
srcport,uint16,5,54802,LOG_ID_DNS_FTGD_CAT_ALLOW,Domain is monitored,DNS,DNS-RESPONSE,Notice,6.2.0
subtype,string,20,54802,LOG_ID_DNS_FTGD_CAT_ALLOW,Domain is monitored,DNS,DNS-RESPONSE,Notice,6.2.0
time,string,8,54802,LOG_ID_DNS_FTGD_CAT_ALLOW,Domain is monitored,DNS,DNS-RESPONSE,Notice,6.2.0
type,string,16,54802,LOG_ID_DNS_FTGD_CAT_ALLOW,Domain is monitored,DNS,DNS-RESPONSE,Notice,6.2.0
unauthuser,string,66,54802,LOG_ID_DNS_FTGD_CAT_ALLOW,Domain is monitored,DNS,DNS-RESPONSE,Notice,6.2.0
unauthusersource,string,66,54802,LOG_ID_DNS_FTGD_CAT_ALLOW,Domain is monitored,DNS,DNS-RESPONSE,Notice,6.2.0
user,string,256,54802,LOG_ID_DNS_FTGD_CAT_ALLOW,Domain is monitored,DNS,DNS-RESPONSE,Notice,6.2.0
vd,string,32,54802,LOG_ID_DNS_FTGD_CAT_ALLOW,Domain is monitored,DNS,DNS-RESPONSE,Notice,6.2.0
xid,uint16,5,54802,LOG_ID_DNS_FTGD_CAT_ALLOW,Domain is monitored,DNS,DNS-RESPONSE,Notice,6.2.0
action,string,16,54803,LOG_ID_DNS_FTGD_CAT_BLOCK,Domain belongs to a denied category in policy,DNS,DNS-RESPONSE,Warning,6.2.0
cat,uint8,3,54803,LOG_ID_DNS_FTGD_CAT_BLOCK,Domain belongs to a denied category in policy,DNS,DNS-RESPONSE,Warning,6.2.0
catdesc,string,64,54803,LOG_ID_DNS_FTGD_CAT_BLOCK,Domain belongs to a denied category in policy,DNS,DNS-RESPONSE,Warning,6.2.0
date,string,10,54803,LOG_ID_DNS_FTGD_CAT_BLOCK,Domain belongs to a denied category in policy,DNS,DNS-RESPONSE,Warning,6.2.0
dstintf,string,32,54803,LOG_ID_DNS_FTGD_CAT_BLOCK,Domain belongs to a denied category in policy,DNS,DNS-RESPONSE,Warning,6.2.0
dstintfrole,string,10,54803,LOG_ID_DNS_FTGD_CAT_BLOCK,Domain belongs to a denied category in policy,DNS,DNS-RESPONSE,Warning,6.2.0
dstip,ip,39,54803,LOG_ID_DNS_FTGD_CAT_BLOCK,Domain belongs to a denied category in policy,DNS,DNS-RESPONSE,Warning,6.2.0
dstport,uint16,5,54803,LOG_ID_DNS_FTGD_CAT_BLOCK,Domain belongs to a denied category in policy,DNS,DNS-RESPONSE,Warning,6.2.0
eventtime,uint64,20,54803,LOG_ID_DNS_FTGD_CAT_BLOCK,Domain belongs to a denied category in policy,DNS,DNS-RESPONSE,Warning,6.2.0
exchange,string,256,54803,LOG_ID_DNS_FTGD_CAT_BLOCK,Domain belongs to a denied category in policy,DNS,DNS-RESPONSE,Warning,6.2.0
fctuid,string,32,54803,LOG_ID_DNS_FTGD_CAT_BLOCK,Domain belongs to a denied category in policy,DNS,DNS-RESPONSE,Warning,6.2.0
group,string,64,54803,LOG_ID_DNS_FTGD_CAT_BLOCK,Domain belongs to a denied category in policy,DNS,DNS-RESPONSE,Warning,6.2.0
ipaddr,string,512,54803,LOG_ID_DNS_FTGD_CAT_BLOCK,Domain belongs to a denied category in policy,DNS,DNS-RESPONSE,Warning,6.2.0
level,string,11,54803,LOG_ID_DNS_FTGD_CAT_BLOCK,Domain belongs to a denied category in policy,DNS,DNS-RESPONSE,Warning,6.2.0
logid,string,10,54803,LOG_ID_DNS_FTGD_CAT_BLOCK,Domain belongs to a denied category in policy,DNS,DNS-RESPONSE,Warning,6.2.0
msg,string,512,54803,LOG_ID_DNS_FTGD_CAT_BLOCK,Domain belongs to a denied category in policy,DNS,DNS-RESPONSE,Warning,6.2.0
policyid,uint32,10,54803,LOG_ID_DNS_FTGD_CAT_BLOCK,Domain belongs to a denied category in policy,DNS,DNS-RESPONSE,Warning,6.2.0
profile,string,64,54803,LOG_ID_DNS_FTGD_CAT_BLOCK,Domain belongs to a denied category in policy,DNS,DNS-RESPONSE,Warning,6.2.0
