Log Field Name,Data Type,Length,Message ID,Message Description,Message Meaning,Type,Category,Severity,Version
level,string,11,22811,LOG_ID_SCANUNIT_ERROR_PASS,Scan error - traffic passed,Event,SYSTEM,Notice,6.2.2
logdesc,string,4096,22811,LOG_ID_SCANUNIT_ERROR_PASS,Scan error - traffic passed,Event,SYSTEM,Notice,6.2.2
logid,string,10,22811,LOG_ID_SCANUNIT_ERROR_PASS,Scan error - traffic passed,Event,SYSTEM,Notice,6.2.2
msg,string,4096,22811,LOG_ID_SCANUNIT_ERROR_PASS,Scan error - traffic passed,Event,SYSTEM,Notice,6.2.2
proto,uint8,3,22811,LOG_ID_SCANUNIT_ERROR_PASS,Scan error - traffic passed,Event,SYSTEM,Notice,6.2.2
service,string,64,22811,LOG_ID_SCANUNIT_ERROR_PASS,Scan error - traffic passed,Event,SYSTEM,Notice,6.2.2
session_id,uint32,10,22811,LOG_ID_SCANUNIT_ERROR_PASS,Scan error - traffic passed,Event,SYSTEM,Notice,6.2.2
srcip,ip,39,22811,LOG_ID_SCANUNIT_ERROR_PASS,Scan error - traffic passed,Event,SYSTEM,Notice,6.2.2
srcport,uint16,5,22811,LOG_ID_SCANUNIT_ERROR_PASS,Scan error - traffic passed,Event,SYSTEM,Notice,6.2.2
src_int,string,64,22811,LOG_ID_SCANUNIT_ERROR_PASS,Scan error - traffic passed,Event,SYSTEM,Notice,6.2.2
subtype,string,20,22811,LOG_ID_SCANUNIT_ERROR_PASS,Scan error - traffic passed,Event,SYSTEM,Notice,6.2.2
time,string,8,22811,LOG_ID_SCANUNIT_ERROR_PASS,Scan error - traffic passed,Event,SYSTEM,Notice,6.2.2
type,string,16,22811,LOG_ID_SCANUNIT_ERROR_PASS,Scan error - traffic passed,Event,SYSTEM,Notice,6.2.2
tz,string,5,22811,LOG_ID_SCANUNIT_ERROR_PASS,Scan error - traffic passed,Event,SYSTEM,Notice,6.2.2
vd,string,32,22811,LOG_ID_SCANUNIT_ERROR_PASS,Scan error - traffic passed,Event,SYSTEM,Notice,6.2.2
action,string,65,22812,LOG_ID_SCANUNIT_AVENG_RELOAD,Scanunit is reloading AV engine,Event,SYSTEM,Notice,6.2.2
date,string,10,22812,LOG_ID_SCANUNIT_AVENG_RELOAD,Scanunit is reloading AV engine,Event,SYSTEM,Notice,6.2.2
devid,string,16,22812,LOG_ID_SCANUNIT_AVENG_RELOAD,Scanunit is reloading AV engine,Event,SYSTEM,Notice,6.2.2
eventtime,uint64,20,22812,LOG_ID_SCANUNIT_AVENG_RELOAD,Scanunit is reloading AV engine,Event,SYSTEM,Notice,6.2.2
level,string,11,22812,LOG_ID_SCANUNIT_AVENG_RELOAD,Scanunit is reloading AV engine,Event,SYSTEM,Notice,6.2.2
logdesc,string,4096,22812,LOG_ID_SCANUNIT_AVENG_RELOAD,Scanunit is reloading AV engine,Event,SYSTEM,Notice,6.2.2
logid,string,10,22812,LOG_ID_SCANUNIT_AVENG_RELOAD,Scanunit is reloading AV engine,Event,SYSTEM,Notice,6.2.2
msg,string,4096,22812,LOG_ID_SCANUNIT_AVENG_RELOAD,Scanunit is reloading AV engine,Event,SYSTEM,Notice,6.2.2
subtype,string,20,22812,LOG_ID_SCANUNIT_AVENG_RELOAD,Scanunit is reloading AV engine,Event,SYSTEM,Notice,6.2.2
time,string,8,22812,LOG_ID_SCANUNIT_AVENG_RELOAD,Scanunit is reloading AV engine,Event,SYSTEM,Notice,6.2.2
type,string,16,22812,LOG_ID_SCANUNIT_AVENG_RELOAD,Scanunit is reloading AV engine,Event,SYSTEM,Notice,6.2.2
tz,string,5,22812,LOG_ID_SCANUNIT_AVENG_RELOAD,Scanunit is reloading AV engine,Event,SYSTEM,Notice,6.2.2
vd,string,32,22812,LOG_ID_SCANUNIT_AVENG_RELOAD,Scanunit is reloading AV engine,Event,SYSTEM,Notice,6.2.2
action,string,65,22813,LOG_ID_SCANUNIT_AVDB_RELOAD,Scanunit reloaded AV Database,Event,SYSTEM,Notice,6.2.2
date,string,10,22813,LOG_ID_SCANUNIT_AVDB_RELOAD,Scanunit reloaded AV Database,Event,SYSTEM,Notice,6.2.2
devid,string,16,22813,LOG_ID_SCANUNIT_AVDB_RELOAD,Scanunit reloaded AV Database,Event,SYSTEM,Notice,6.2.2
eventtime,uint64,20,22813,LOG_ID_SCANUNIT_AVDB_RELOAD,Scanunit reloaded AV Database,Event,SYSTEM,Notice,6.2.2
level,string,11,22813,LOG_ID_SCANUNIT_AVDB_RELOAD,Scanunit reloaded AV Database,Event,SYSTEM,Notice,6.2.2
logdesc,string,4096,22813,LOG_ID_SCANUNIT_AVDB_RELOAD,Scanunit reloaded AV Database,Event,SYSTEM,Notice,6.2.2
logid,string,10,22813,LOG_ID_SCANUNIT_AVDB_RELOAD,Scanunit reloaded AV Database,Event,SYSTEM,Notice,6.2.2
msg,string,4096,22813,LOG_ID_SCANUNIT_AVDB_RELOAD,Scanunit reloaded AV Database,Event,SYSTEM,Notice,6.2.2
subtype,string,20,22813,LOG_ID_SCANUNIT_AVDB_RELOAD,Scanunit reloaded AV Database,Event,SYSTEM,Notice,6.2.2
time,string,8,22813,LOG_ID_SCANUNIT_AVDB_RELOAD,Scanunit reloaded AV Database,Event,SYSTEM,Notice,6.2.2
type,string,16,22813,LOG_ID_SCANUNIT_AVDB_RELOAD,Scanunit reloaded AV Database,Event,SYSTEM,Notice,6.2.2
tz,string,5,22813,LOG_ID_SCANUNIT_AVDB_RELOAD,Scanunit reloaded AV Database,Event,SYSTEM,Notice,6.2.2
vd,string,32,22813,LOG_ID_SCANUNIT_AVDB_RELOAD,Scanunit reloaded AV Database,Event,SYSTEM,Notice,6.2.2
action,string,65,22814,LOG_ID_SCANUNIT_AVDB_RELOAD_ERROR,Scanunit AV Database reload error,Event,SYSTEM,Error,6.2.2
date,string,10,22814,LOG_ID_SCANUNIT_AVDB_RELOAD_ERROR,Scanunit AV Database reload error,Event,SYSTEM,Error,6.2.2
devid,string,16,22814,LOG_ID_SCANUNIT_AVDB_RELOAD_ERROR,Scanunit AV Database reload error,Event,SYSTEM,Error,6.2.2
eventtime,uint64,20,22814,LOG_ID_SCANUNIT_AVDB_RELOAD_ERROR,Scanunit AV Database reload error,Event,SYSTEM,Error,6.2.2
level,string,11,22814,LOG_ID_SCANUNIT_AVDB_RELOAD_ERROR,Scanunit AV Database reload error,Event,SYSTEM,Error,6.2.2
logdesc,string,4096,22814,LOG_ID_SCANUNIT_AVDB_RELOAD_ERROR,Scanunit AV Database reload error,Event,SYSTEM,Error,6.2.2
logid,string,10,22814,LOG_ID_SCANUNIT_AVDB_RELOAD_ERROR,Scanunit AV Database reload error,Event,SYSTEM,Error,6.2.2
msg,string,4096,22814,LOG_ID_SCANUNIT_AVDB_RELOAD_ERROR,Scanunit AV Database reload error,Event,SYSTEM,Error,6.2.2
subtype,string,20,22814,LOG_ID_SCANUNIT_AVDB_RELOAD_ERROR,Scanunit AV Database reload error,Event,SYSTEM,Error,6.2.2
time,string,8,22814,LOG_ID_SCANUNIT_AVDB_RELOAD_ERROR,Scanunit AV Database reload error,Event,SYSTEM,Error,6.2.2
type,string,16,22814,LOG_ID_SCANUNIT_AVDB_RELOAD_ERROR,Scanunit AV Database reload error,Event,SYSTEM,Error,6.2.2
tz,string,5,22814,LOG_ID_SCANUNIT_AVDB_RELOAD_ERROR,Scanunit AV Database reload error,Event,SYSTEM,Error,6.2.2
vd,string,32,22814,LOG_ID_SCANUNIT_AVDB_RELOAD_ERROR,Scanunit AV Database reload error,Event,SYSTEM,Error,6.2.2
action,string,65,22815,LOG_ID_SCANUNIT_AVDB_LOAD,Scanunit loaded AV Database,Event,SYSTEM,Notice,6.2.2
date,string,10,22815,LOG_ID_SCANUNIT_AVDB_LOAD,Scanunit loaded AV Database,Event,SYSTEM,Notice,6.2.2
devid,string,16,22815,LOG_ID_SCANUNIT_AVDB_LOAD,Scanunit loaded AV Database,Event,SYSTEM,Notice,6.2.2
eventtime,uint64,20,22815,LOG_ID_SCANUNIT_AVDB_LOAD,Scanunit loaded AV Database,Event,SYSTEM,Notice,6.2.2
level,string,11,22815,LOG_ID_SCANUNIT_AVDB_LOAD,Scanunit loaded AV Database,Event,SYSTEM,Notice,6.2.2
logdesc,string,4096,22815,LOG_ID_SCANUNIT_AVDB_LOAD,Scanunit loaded AV Database,Event,SYSTEM,Notice,6.2.2
logid,string,10,22815,LOG_ID_SCANUNIT_AVDB_LOAD,Scanunit loaded AV Database,Event,SYSTEM,Notice,6.2.2
msg,string,4096,22815,LOG_ID_SCANUNIT_AVDB_LOAD,Scanunit loaded AV Database,Event,SYSTEM,Notice,6.2.2
subtype,string,20,22815,LOG_ID_SCANUNIT_AVDB_LOAD,Scanunit loaded AV Database,Event,SYSTEM,Notice,6.2.2
time,string,8,22815,LOG_ID_SCANUNIT_AVDB_LOAD,Scanunit loaded AV Database,Event,SYSTEM,Notice,6.2.2
type,string,16,22815,LOG_ID_SCANUNIT_AVDB_LOAD,Scanunit loaded AV Database,Event,SYSTEM,Notice,6.2.2
tz,string,5,22815,LOG_ID_SCANUNIT_AVDB_LOAD,Scanunit loaded AV Database,Event,SYSTEM,Notice,6.2.2
vd,string,32,22815,LOG_ID_SCANUNIT_AVDB_LOAD,Scanunit loaded AV Database,Event,SYSTEM,Notice,6.2.2
action,string,65,22816,LOG_ID_SCANUNIT_AVDB_LOAD_ERROR,Scanunit AV Database load error,Event,SYSTEM,Error,6.2.2
date,string,10,22816,LOG_ID_SCANUNIT_AVDB_LOAD_ERROR,Scanunit AV Database load error,Event,SYSTEM,Error,6.2.2
devid,string,16,22816,LOG_ID_SCANUNIT_AVDB_LOAD_ERROR,Scanunit AV Database load error,Event,SYSTEM,Error,6.2.2
eventtime,uint64,20,22816,LOG_ID_SCANUNIT_AVDB_LOAD_ERROR,Scanunit AV Database load error,Event,SYSTEM,Error,6.2.2
level,string,11,22816,LOG_ID_SCANUNIT_AVDB_LOAD_ERROR,Scanunit AV Database load error,Event,SYSTEM,Error,6.2.2
logdesc,string,4096,22816,LOG_ID_SCANUNIT_AVDB_LOAD_ERROR,Scanunit AV Database load error,Event,SYSTEM,Error,6.2.2
logid,string,10,22816,LOG_ID_SCANUNIT_AVDB_LOAD_ERROR,Scanunit AV Database load error,Event,SYSTEM,Error,6.2.2
msg,string,4096,22816,LOG_ID_SCANUNIT_AVDB_LOAD_ERROR,Scanunit AV Database load error,Event,SYSTEM,Error,6.2.2
subtype,string,20,22816,LOG_ID_SCANUNIT_AVDB_LOAD_ERROR,Scanunit AV Database load error,Event,SYSTEM,Error,6.2.2
time,string,8,22816,LOG_ID_SCANUNIT_AVDB_LOAD_ERROR,Scanunit AV Database load error,Event,SYSTEM,Error,6.2.2
type,string,16,22816,LOG_ID_SCANUNIT_AVDB_LOAD_ERROR,Scanunit AV Database load error,Event,SYSTEM,Error,6.2.2
tz,string,5,22816,LOG_ID_SCANUNIT_AVDB_LOAD_ERROR,Scanunit AV Database load error,Event,SYSTEM,Error,6.2.2
vd,string,32,22816,LOG_ID_SCANUNIT_AVDB_LOAD_ERROR,Scanunit AV Database load error,Event,SYSTEM,Error,6.2.2
action,string,65,22850,LOG_ID_USER_QUARANTINE_MAC_ADD,User quarantine MAC added,Event,SYSTEM,Notice,6.2.2
date,string,10,22850,LOG_ID_USER_QUARANTINE_MAC_ADD,User quarantine MAC added,Event,SYSTEM,Notice,6.2.2
devid,string,16,22850,LOG_ID_USER_QUARANTINE_MAC_ADD,User quarantine MAC added,Event,SYSTEM,Notice,6.2.2
eventtime,uint64,20,22850,LOG_ID_USER_QUARANTINE_MAC_ADD,User quarantine MAC added,Event,SYSTEM,Notice,6.2.2
level,string,11,22850,LOG_ID_USER_QUARANTINE_MAC_ADD,User quarantine MAC added,Event,SYSTEM,Notice,6.2.2
logdesc,string,4096,22850,LOG_ID_USER_QUARANTINE_MAC_ADD,User quarantine MAC added,Event,SYSTEM,Notice,6.2.2
logid,string,10,22850,LOG_ID_USER_QUARANTINE_MAC_ADD,User quarantine MAC added,Event,SYSTEM,Notice,6.2.2
msg,string,4096,22850,LOG_ID_USER_QUARANTINE_MAC_ADD,User quarantine MAC added,Event,SYSTEM,Notice,6.2.2
subtype,string,20,22850,LOG_ID_USER_QUARANTINE_MAC_ADD,User quarantine MAC added,Event,SYSTEM,Notice,6.2.2
time,string,8,22850,LOG_ID_USER_QUARANTINE_MAC_ADD,User quarantine MAC added,Event,SYSTEM,Notice,6.2.2
type,string,16,22850,LOG_ID_USER_QUARANTINE_MAC_ADD,User quarantine MAC added,Event,SYSTEM,Notice,6.2.2
tz,string,5,22850,LOG_ID_USER_QUARANTINE_MAC_ADD,User quarantine MAC added,Event,SYSTEM,Notice,6.2.2
ui,string,64,22850,LOG_ID_USER_QUARANTINE_MAC_ADD,User quarantine MAC added,Event,SYSTEM,Notice,6.2.2
user,string,256,22850,LOG_ID_USER_QUARANTINE_MAC_ADD,User quarantine MAC added,Event,SYSTEM,Notice,6.2.2
vd,string,32,22850,LOG_ID_USER_QUARANTINE_MAC_ADD,User quarantine MAC added,Event,SYSTEM,Notice,6.2.2
action,string,65,22851,LOG_ID_USER_QUARANTINE_MAC_DELETE,User quarantine MAC deleted,Event,SYSTEM,Notice,6.2.2
date,string,10,22851,LOG_ID_USER_QUARANTINE_MAC_DELETE,User quarantine MAC deleted,Event,SYSTEM,Notice,6.2.2
devid,string,16,22851,LOG_ID_USER_QUARANTINE_MAC_DELETE,User quarantine MAC deleted,Event,SYSTEM,Notice,6.2.2
eventtime,uint64,20,22851,LOG_ID_USER_QUARANTINE_MAC_DELETE,User quarantine MAC deleted,Event,SYSTEM,Notice,6.2.2
level,string,11,22851,LOG_ID_USER_QUARANTINE_MAC_DELETE,User quarantine MAC deleted,Event,SYSTEM,Notice,6.2.2
logdesc,string,4096,22851,LOG_ID_USER_QUARANTINE_MAC_DELETE,User quarantine MAC deleted,Event,SYSTEM,Notice,6.2.2
logid,string,10,22851,LOG_ID_USER_QUARANTINE_MAC_DELETE,User quarantine MAC deleted,Event,SYSTEM,Notice,6.2.2
msg,string,4096,22851,LOG_ID_USER_QUARANTINE_MAC_DELETE,User quarantine MAC deleted,Event,SYSTEM,Notice,6.2.2
subtype,string,20,22851,LOG_ID_USER_QUARANTINE_MAC_DELETE,User quarantine MAC deleted,Event,SYSTEM,Notice,6.2.2
time,string,8,22851,LOG_ID_USER_QUARANTINE_MAC_DELETE,User quarantine MAC deleted,Event,SYSTEM,Notice,6.2.2
type,string,16,22851,LOG_ID_USER_QUARANTINE_MAC_DELETE,User quarantine MAC deleted,Event,SYSTEM,Notice,6.2.2
tz,string,5,22851,LOG_ID_USER_QUARANTINE_MAC_DELETE,User quarantine MAC deleted,Event,SYSTEM,Notice,6.2.2
ui,string,64,22851,LOG_ID_USER_QUARANTINE_MAC_DELETE,User quarantine MAC deleted,Event,SYSTEM,Notice,6.2.2
user,string,256,22851,LOG_ID_USER_QUARANTINE_MAC_DELETE,User quarantine MAC deleted,Event,SYSTEM,Notice,6.2.2
vd,string,32,22851,LOG_ID_USER_QUARANTINE_MAC_DELETE,User quarantine MAC deleted,Event,SYSTEM,Notice,6.2.2
action,string,65,22852,LOG_ID_USER_QUARANTINE_MAC_BOUNCE_PORT_HIT,User quarantine MAC bounce port hit,Event,SYSTEM,Notice,6.2.2
date,string,10,22852,LOG_ID_USER_QUARANTINE_MAC_BOUNCE_PORT_HIT,User quarantine MAC bounce port hit,Event,SYSTEM,Notice,6.2.2
devid,string,16,22852,LOG_ID_USER_QUARANTINE_MAC_BOUNCE_PORT_HIT,User quarantine MAC bounce port hit,Event,SYSTEM,Notice,6.2.2
eventtime,uint64,20,22852,LOG_ID_USER_QUARANTINE_MAC_BOUNCE_PORT_HIT,User quarantine MAC bounce port hit,Event,SYSTEM,Notice,6.2.2
level,string,11,22852,LOG_ID_USER_QUARANTINE_MAC_BOUNCE_PORT_HIT,User quarantine MAC bounce port hit,Event,SYSTEM,Notice,6.2.2
logdesc,string,4096,22852,LOG_ID_USER_QUARANTINE_MAC_BOUNCE_PORT_HIT,User quarantine MAC bounce port hit,Event,SYSTEM,Notice,6.2.2
logid,string,10,22852,LOG_ID_USER_QUARANTINE_MAC_BOUNCE_PORT_HIT,User quarantine MAC bounce port hit,Event,SYSTEM,Notice,6.2.2
msg,string,4096,22852,LOG_ID_USER_QUARANTINE_MAC_BOUNCE_PORT_HIT,User quarantine MAC bounce port hit,Event,SYSTEM,Notice,6.2.2
subtype,string,20,22852,LOG_ID_USER_QUARANTINE_MAC_BOUNCE_PORT_HIT,User quarantine MAC bounce port hit,Event,SYSTEM,Notice,6.2.2
time,string,8,22852,LOG_ID_USER_QUARANTINE_MAC_BOUNCE_PORT_HIT,User quarantine MAC bounce port hit,Event,SYSTEM,Notice,6.2.2
type,string,16,22852,LOG_ID_USER_QUARANTINE_MAC_BOUNCE_PORT_HIT,User quarantine MAC bounce port hit,Event,SYSTEM,Notice,6.2.2
tz,string,5,22852,LOG_ID_USER_QUARANTINE_MAC_BOUNCE_PORT_HIT,User quarantine MAC bounce port hit,Event,SYSTEM,Notice,6.2.2
ui,string,64,22852,LOG_ID_USER_QUARANTINE_MAC_BOUNCE_PORT_HIT,User quarantine MAC bounce port hit,Event,SYSTEM,Notice,6.2.2
user,string,256,22852,LOG_ID_USER_QUARANTINE_MAC_BOUNCE_PORT_HIT,User quarantine MAC bounce port hit,Event,SYSTEM,Notice,6.2.2
vd,string,32,22852,LOG_ID_USER_QUARANTINE_MAC_BOUNCE_PORT_HIT,User quarantine MAC bounce port hit,Event,SYSTEM,Notice,6.2.2
action,string,65,22853,LOG_ID_USER_QUARANTINE_MAC_BOUNCE_PORT_MISS,User quarantine MAC bounce port miss,Event,SYSTEM,Warning,6.2.2
date,string,10,22853,LOG_ID_USER_QUARANTINE_MAC_BOUNCE_PORT_MISS,User quarantine MAC bounce port miss,Event,SYSTEM,Warning,6.2.2
devid,string,16,22853,LOG_ID_USER_QUARANTINE_MAC_BOUNCE_PORT_MISS,User quarantine MAC bounce port miss,Event,SYSTEM,Warning,6.2.2
eventtime,uint64,20,22853,LOG_ID_USER_QUARANTINE_MAC_BOUNCE_PORT_MISS,User quarantine MAC bounce port miss,Event,SYSTEM,Warning,6.2.2
level,string,11,22853,LOG_ID_USER_QUARANTINE_MAC_BOUNCE_PORT_MISS,User quarantine MAC bounce port miss,Event,SYSTEM,Warning,6.2.2
logdesc,string,4096,22853,LOG_ID_USER_QUARANTINE_MAC_BOUNCE_PORT_MISS,User quarantine MAC bounce port miss,Event,SYSTEM,Warning,6.2.2
logid,string,10,22853,LOG_ID_USER_QUARANTINE_MAC_BOUNCE_PORT_MISS,User quarantine MAC bounce port miss,Event,SYSTEM,Warning,6.2.2
msg,string,4096,22853,LOG_ID_USER_QUARANTINE_MAC_BOUNCE_PORT_MISS,User quarantine MAC bounce port miss,Event,SYSTEM,Warning,6.2.2
subtype,string,20,22853,LOG_ID_USER_QUARANTINE_MAC_BOUNCE_PORT_MISS,User quarantine MAC bounce port miss,Event,SYSTEM,Warning,6.2.2
time,string,8,22853,LOG_ID_USER_QUARANTINE_MAC_BOUNCE_PORT_MISS,User quarantine MAC bounce port miss,Event,SYSTEM,Warning,6.2.2
type,string,16,22853,LOG_ID_USER_QUARANTINE_MAC_BOUNCE_PORT_MISS,User quarantine MAC bounce port miss,Event,SYSTEM,Warning,6.2.2
tz,string,5,22853,LOG_ID_USER_QUARANTINE_MAC_BOUNCE_PORT_MISS,User quarantine MAC bounce port miss,Event,SYSTEM,Warning,6.2.2
ui,string,64,22853,LOG_ID_USER_QUARANTINE_MAC_BOUNCE_PORT_MISS,User quarantine MAC bounce port miss,Event,SYSTEM,Warning,6.2.2
user,string,256,22853,LOG_ID_USER_QUARANTINE_MAC_BOUNCE_PORT_MISS,User quarantine MAC bounce port miss,Event,SYSTEM,Warning,6.2.2
vd,string,32,22853,LOG_ID_USER_QUARANTINE_MAC_BOUNCE_PORT_MISS,User quarantine MAC bounce port miss,Event,SYSTEM,Warning,6.2.2
date,string,10,22890,LOG_ID_FORTILINKD,Switch-Controller Daemon Log (Notification),Event,SYSTEM,Notice,6.2.2
devid,string,16,22890,LOG_ID_FORTILINKD,Switch-Controller Daemon Log (Notification),Event,SYSTEM,Notice,6.2.2
eventtime,uint64,20,22890,LOG_ID_FORTILINKD,Switch-Controller Daemon Log (Notification),Event,SYSTEM,Notice,6.2.2
level,string,11,22890,LOG_ID_FORTILINKD,Switch-Controller Daemon Log (Notification),Event,SYSTEM,Notice,6.2.2
logdesc,string,4096,22890,LOG_ID_FORTILINKD,Switch-Controller Daemon Log (Notification),Event,SYSTEM,Notice,6.2.2
logid,string,10,22890,LOG_ID_FORTILINKD,Switch-Controller Daemon Log (Notification),Event,SYSTEM,Notice,6.2.2
msg,string,4096,22890,LOG_ID_FORTILINKD,Switch-Controller Daemon Log (Notification),Event,SYSTEM,Notice,6.2.2
subtype,string,20,22890,LOG_ID_FORTILINKD,Switch-Controller Daemon Log (Notification),Event,SYSTEM,Notice,6.2.2
time,string,8,22890,LOG_ID_FORTILINKD,Switch-Controller Daemon Log (Notification),Event,SYSTEM,Notice,6.2.2
type,string,16,22890,LOG_ID_FORTILINKD,Switch-Controller Daemon Log (Notification),Event,SYSTEM,Notice,6.2.2
tz,string,5,22890,LOG_ID_FORTILINKD,Switch-Controller Daemon Log (Notification),Event,SYSTEM,Notice,6.2.2
ui,string,64,22890,LOG_ID_FORTILINKD,Switch-Controller Daemon Log (Notification),Event,SYSTEM,Notice,6.2.2
user,string,256,22890,LOG_ID_FORTILINKD,Switch-Controller Daemon Log (Notification),Event,SYSTEM,Notice,6.2.2
vd,string,32,22890,LOG_ID_FORTILINKD,Switch-Controller Daemon Log (Notification),Event,SYSTEM,Notice,6.2.2
date,string,10,22891,LOG_ID_FLCFGD_SYNC_ERROR,Switch-Controller Switch Sync Error,Event,SYSTEM,Error,6.2.2
devid,string,16,22891,LOG_ID_FLCFGD_SYNC_ERROR,Switch-Controller Switch Sync Error,Event,SYSTEM,Error,6.2.2
eventtime,uint64,20,22891,LOG_ID_FLCFGD_SYNC_ERROR,Switch-Controller Switch Sync Error,Event,SYSTEM,Error,6.2.2
level,string,11,22891,LOG_ID_FLCFGD_SYNC_ERROR,Switch-Controller Switch Sync Error,Event,SYSTEM,Error,6.2.2
logdesc,string,4096,22891,LOG_ID_FLCFGD_SYNC_ERROR,Switch-Controller Switch Sync Error,Event,SYSTEM,Error,6.2.2
logid,string,10,22891,LOG_ID_FLCFGD_SYNC_ERROR,Switch-Controller Switch Sync Error,Event,SYSTEM,Error,6.2.2
msg,string,4096,22891,LOG_ID_FLCFGD_SYNC_ERROR,Switch-Controller Switch Sync Error,Event,SYSTEM,Error,6.2.2
subtype,string,20,22891,LOG_ID_FLCFGD_SYNC_ERROR,Switch-Controller Switch Sync Error,Event,SYSTEM,Error,6.2.2
time,string,8,22891,LOG_ID_FLCFGD_SYNC_ERROR,Switch-Controller Switch Sync Error,Event,SYSTEM,Error,6.2.2
type,string,16,22891,LOG_ID_FLCFGD_SYNC_ERROR,Switch-Controller Switch Sync Error,Event,SYSTEM,Error,6.2.2
tz,string,5,22891,LOG_ID_FLCFGD_SYNC_ERROR,Switch-Controller Switch Sync Error,Event,SYSTEM,Error,6.2.2
ui,string,64,22891,LOG_ID_FLCFGD_SYNC_ERROR,Switch-Controller Switch Sync Error,Event,SYSTEM,Error,6.2.2
user,string,256,22891,LOG_ID_FLCFGD_SYNC_ERROR,Switch-Controller Switch Sync Error,Event,SYSTEM,Error,6.2.2
vd,string,32,22891,LOG_ID_FLCFGD_SYNC_ERROR,Switch-Controller Switch Sync Error,Event,SYSTEM,Error,6.2.2
date,string,10,22892,LOG_ID_FLCFGD_SYNC_COMPLETE,Switch-Controller Switch Sync Complete,Event,SYSTEM,Information,6.2.2
devid,string,16,22892,LOG_ID_FLCFGD_SYNC_COMPLETE,Switch-Controller Switch Sync Complete,Event,SYSTEM,Information,6.2.2
eventtime,uint64,20,22892,LOG_ID_FLCFGD_SYNC_COMPLETE,Switch-Controller Switch Sync Complete,Event,SYSTEM,Information,6.2.2
level,string,11,22892,LOG_ID_FLCFGD_SYNC_COMPLETE,Switch-Controller Switch Sync Complete,Event,SYSTEM,Information,6.2.2
logdesc,string,4096,22892,LOG_ID_FLCFGD_SYNC_COMPLETE,Switch-Controller Switch Sync Complete,Event,SYSTEM,Information,6.2.2
logid,string,10,22892,LOG_ID_FLCFGD_SYNC_COMPLETE,Switch-Controller Switch Sync Complete,Event,SYSTEM,Information,6.2.2
msg,string,4096,22892,LOG_ID_FLCFGD_SYNC_COMPLETE,Switch-Controller Switch Sync Complete,Event,SYSTEM,Information,6.2.2
subtype,string,20,22892,LOG_ID_FLCFGD_SYNC_COMPLETE,Switch-Controller Switch Sync Complete,Event,SYSTEM,Information,6.2.2
time,string,8,22892,LOG_ID_FLCFGD_SYNC_COMPLETE,Switch-Controller Switch Sync Complete,Event,SYSTEM,Information,6.2.2
type,string,16,22892,LOG_ID_FLCFGD_SYNC_COMPLETE,Switch-Controller Switch Sync Complete,Event,SYSTEM,Information,6.2.2
tz,string,5,22892,LOG_ID_FLCFGD_SYNC_COMPLETE,Switch-Controller Switch Sync Complete,Event,SYSTEM,Information,6.2.2
ui,string,64,22892,LOG_ID_FLCFGD_SYNC_COMPLETE,Switch-Controller Switch Sync Complete,Event,SYSTEM,Information,6.2.2
user,string,256,22892,LOG_ID_FLCFGD_SYNC_COMPLETE,Switch-Controller Switch Sync Complete,Event,SYSTEM,Information,6.2.2
vd,string,32,22892,LOG_ID_FLCFGD_SYNC_COMPLETE,Switch-Controller Switch Sync Complete,Event,SYSTEM,Information,6.2.2
date,string,10,22893,LOG_ID_FLCFGD_SYNC_STATE,Switch-Controller Switch Sync State,Event,SYSTEM,Debug,6.2.2
devid,string,16,22893,LOG_ID_FLCFGD_SYNC_STATE,Switch-Controller Switch Sync State,Event,SYSTEM,Debug,6.2.2
eventtime,uint64,20,22893,LOG_ID_FLCFGD_SYNC_STATE,Switch-Controller Switch Sync State,Event,SYSTEM,Debug,6.2.2
level,string,11,22893,LOG_ID_FLCFGD_SYNC_STATE,Switch-Controller Switch Sync State,Event,SYSTEM,Debug,6.2.2
logdesc,string,4096,22893,LOG_ID_FLCFGD_SYNC_STATE,Switch-Controller Switch Sync State,Event,SYSTEM,Debug,6.2.2
logid,string,10,22893,LOG_ID_FLCFGD_SYNC_STATE,Switch-Controller Switch Sync State,Event,SYSTEM,Debug,6.2.2
msg,string,4096,22893,LOG_ID_FLCFGD_SYNC_STATE,Switch-Controller Switch Sync State,Event,SYSTEM,Debug,6.2.2
subtype,string,20,22893,LOG_ID_FLCFGD_SYNC_STATE,Switch-Controller Switch Sync State,Event,SYSTEM,Debug,6.2.2
time,string,8,22893,LOG_ID_FLCFGD_SYNC_STATE,Switch-Controller Switch Sync State,Event,SYSTEM,Debug,6.2.2
type,string,16,22893,LOG_ID_FLCFGD_SYNC_STATE,Switch-Controller Switch Sync State,Event,SYSTEM,Debug,6.2.2
tz,string,5,22893,LOG_ID_FLCFGD_SYNC_STATE,Switch-Controller Switch Sync State,Event,SYSTEM,Debug,6.2.2
ui,string,64,22893,LOG_ID_FLCFGD_SYNC_STATE,Switch-Controller Switch Sync State,Event,SYSTEM,Debug,6.2.2
user,string,256,22893,LOG_ID_FLCFGD_SYNC_STATE,Switch-Controller Switch Sync State,Event,SYSTEM,Debug,6.2.2
vd,string,32,22893,LOG_ID_FLCFGD_SYNC_STATE,Switch-Controller Switch Sync State,Event,SYSTEM,Debug,6.2.2
